dataset,run_id,repeat,fold,feature_regime,training_regime,selected_outer_source_features,selected_outer_features,base_model_runtime_seconds,meta_runtime_seconds,ensemble_type,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
German Credit,R2_F1,2,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0083078000461683,0.009192500030621886,Stack,0.745,0.573170731707317,0.746031746031746,0.7445255474452555,0.6482758620689655,0.7452786467385007,0.46331073769474823,0.8132313752751709,0.726538261244244,0.7452782662374005,0.5099061522419187,102,35,16,47,25.5,33.5,57.5,97.5
German Credit,R2_F1,2,1,FrozenChi2Top75,Unweighted,15,status;savings;housing;credit_history;duration;other_installment_plans;amount;employment_duration;personal_status_sex;purpose;foreign_worker;other_debtors;property;age;people_liable,0.9749077999731526,0.009100499970372766,SoftVote,0.785,0.7272727272727273,0.5079365079365079,0.9124087591240876,0.5981308411214953,0.7101726335302978,0.4713549613059804,0.8168230795968021,0.7098182015326759,0.680768476737996,0.5403777082609199,125,12,31,32,21.5,37.0,83.5,161.0
German Credit,R2_F1,2,1,FrozenChi2Top75,Unweighted,15,status;savings;housing;credit_history;duration;other_installment_plans;amount;employment_duration;personal_status_sex;purpose;foreign_worker;other_debtors;property;age;people_liable,0.9749077999731526,0.009100499970372766,Stack,0.78,0.7317073170731707,0.47619047619047616,0.9197080291970803,0.5769230769230769,0.6979492526937783,0.4555372859434098,0.8176341096049126,0.7111036739709173,0.6617825960083583,0.5343529139149578,126,11,33,30,22.0,38.5,88.0,170.5
German Credit,R2_F1,2,1,FrozenChi2Top75,Balanced,15,status;savings;housing;credit_history;duration;other_installment_plans;amount;employment_duration;personal_status_sex;purpose;foreign_worker;other_debtors;property;age;people_liable,0.9760374000179581,0.00932540005305782,SoftVote,0.77,0.6307692307692307,0.6507936507936508,0.8248175182481752,0.640625,0.737805584520913,0.4716925756426876,0.8126520681265207,0.7066453060193015,0.7326568118425493,0.5283281195689955,113,24,22,41,23.0,34.0,67.0,122.0
German Credit,R2_F1,2,1,FrozenChi2Top75,Balanced,15,status;savings;housing;credit_history;duration;other_installment_plans;amount;employment_duration;personal_status_sex;purpose;foreign_worker;other_debtors;property;age;people_liable,0.9760374000179581,0.00932540005305782,Stack,0.74,0.5647058823529412,0.7619047619047619,0.7299270072992701,0.6486486486486487,0.745915884602016,0.46215616765482304,0.813578959564361,0.70574198342898,0.7457445022956628,0.5283281195689955,100,37,15,48,26.0,33.5,56.0,93.5
German Credit,R2_F2,2,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0354205000330694,0.008353099983651191,SoftVote,0.775,0.5135135135135135,0.41304347826086957,0.8831168831168831,0.4578313253012048,0.6480801806888763,0.3209752482050488,0.8088650479954829,0.5600714193612413,0.6039583339217162,0.5321852060982496,136,18,27,19,22.5,36.0,76.5,144.0
German Credit,R2_F2,2,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0354205000330694,0.008353099983651191,Stack,0.78,0.5263157894736842,0.43478260869565216,0.8831168831168831,0.47619047619047616,0.6589497459062676,0.34101996409774554,0.8061829474872954,0.5612849271492303,0.6196481761650976,0.5124223602484472,136,18,26,20,22.0,35.0,74.0,139.0
German Credit,R2_F2,2,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0382170000229962,0.010337700019590557,SoftVote,0.755,0.4727272727272727,0.5652173913043478,0.8116883116883117,0.5148514851485149,0.6884528514963297,0.35522754895256436,0.812111801242236,0.5741358989846689,0.6773332636780051,0.5276679841897233,125,29,20,26,24.5,34.5,64.5,114.5
German Credit,R2_F2,2,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0382170000229962,0.010337700019590557,Stack,0.75,0.47368421052631576,0.782608695652174,0.7402597402597403,0.5901639344262295,0.7614342179559571,0.45332958531991885,0.8116883116883117,0.5750203140899507,0.7611397439159858,0.5276679841897233,114,40,10,36,25.0,30.0,45.0,70.0
German Credit,R2_F2,2,2,FrozenChi2Top75,Unweighted,15,duration;status;housing;other_installment_plans;credit_history;savings;property;employment_duration;purpose;amount;personal_status_sex;foreign_worker;other_debtors;installment_rate;telephone,1.007306299987249,0.00853099999949336,SoftVote,0.795,0.5609756097560976,0.5,0.8831168831168831,0.5287356321839081,0.6915584415584415,0.39937426528307685,0.8167701863354038,0.5730286228035422,0.6644986392449886,0.5471485036702428,136,18,23,23,20.5,32.0,66.5,124.0
German Credit,R2_F2,2,2,FrozenChi2Top75,Unweighted,15,duration;status;housing;other_installment_plans;credit_history;savings;property;employment_duration;purpose;amount;personal_status_sex;foreign_worker;other_debtors;installment_rate;telephone,1.007306299987249,0.00853099999949336,Stack,0.79,0.5526315789473685,0.45652173913043476,0.8896103896103896,0.5,0.6730660643704122,0.37130592893768744,0.8176171654432525,0.5728575204148466,0.6372805365091881,0.5406549971767363,137,17,25,21,21.0,33.5,71.0,133.5
German Credit,R2_F2,2,2,FrozenChi2Top75,Balanced,15,duration;status;housing;other_installment_plans;credit_history;savings;property;employment_duration;purpose;amount;personal_status_sex;foreign_worker;other_debtors;installment_rate;telephone,0.9924777999403886,0.013045999978203326,SoftVote,0.76,0.48333333333333334,0.6304347826086957,0.7987012987012987,0.5471698113207547,0.7145680406549972,0.39408931897634075,0.814652738565782,0.5658233292675998,0.7095978294893778,0.53613777526821,123,31,17,29,24.0,32.5,58.0,100.5
German Credit,R2_F2,2,2,FrozenChi2Top75,Balanced,15,duration;status;housing;other_installment_plans;credit_history;savings;property;employment_duration;purpose;amount;personal_status_sex;foreign_worker;other_debtors;installment_rate;telephone,0.9924777999403886,0.013045999978203326,Stack,0.73,0.4473684210526316,0.7391304347826086,0.7272727272727273,0.5573770491803278,0.733201581027668,0.40437390655966843,0.8142292490118577,0.564586339032471,0.7331776095289766,0.54686617730096,112,42,12,34,27.0,33.0,51.0,81.0
German Credit,R2_F3,2,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0374176999903284,0.009024599974509329,SoftVote,0.74,0.6444444444444445,0.4461538461538462,0.8814814814814815,0.5272727272727272,0.6638176638176638,0.36748716934694914,0.7705982905982905,0.6512564079510519,0.6271174955910203,0.415954415954416,119,16,36,29,26.0,44.0,98.0,188.0
German Credit,R2_F3,2,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0374176999903284,0.009024599974509329,Stack,0.75,0.6744186046511628,0.4461538461538462,0.8962962962962963,0.5370370370370371,0.6712250712250712,0.39042431749458073,0.7725356125356125,0.6519567624765579,0.6323654322352226,0.4307692307692308,121,14,36,29,25.0,43.0,97.0,187.0
German Credit,R2_F3,2,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.2226310999831185,0.009580300014931709,SoftVote,0.71,0.5492957746478874,0.6,0.762962962962963,0.5735294117647058,0.6814814814814815,0.3552727065800707,0.7741310541310541,0.6661394528454805,0.6765927710061479,0.43190883190883195,103,32,26,39,29.0,42.0,81.0,146.0
German Credit,R2_F3,2,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.2226310999831185,0.009580300014931709,Stack,0.675,0.5,0.7230769230769231,0.6518518518518519,0.5911949685534591,0.6874643874643875,0.35184831533600414,0.7756125356125356,0.6683749501387306,0.6865413544274164,0.43190883190883195,88,47,18,47,32.5,41.5,68.5,113.5
German Credit,R2_F3,2,3,FrozenChi2Top75,Unweighted,15,savings;status;housing;credit_history;duration;amount;property;purpose;other_installment_plans;employment_duration;foreign_worker;installment_rate;personal_status_sex;age;other_debtors,0.999517900054343,0.009158300003036857,SoftVote,0.735,0.6428571428571429,0.4153846153846154,0.8888888888888888,0.5046728971962616,0.6521367521367522,0.3498924006676127,0.7696866096866096,0.636956317373569,0.6076436202502,0.4307692307692308,120,15,38,27,26.5,45.5,102.5,197.5
German Credit,R2_F3,2,3,FrozenChi2Top75,Unweighted,15,savings;status;housing;credit_history;duration;amount;property;purpose;other_installment_plans;employment_duration;foreign_worker;installment_rate;personal_status_sex;age;other_debtors,0.999517900054343,0.009158300003036857,Stack,0.73,0.6341463414634146,0.4,0.8888888888888888,0.49056603773584906,0.6444444444444444,0.33516905166535393,0.7678632478632478,0.6327005059087856,0.5962847939999439,0.44558404558404563,120,15,39,26,27.0,46.5,105.0,202.5
German Credit,R2_F3,2,3,FrozenChi2Top75,Balanced,15,savings;status;housing;credit_history;duration;amount;property;purpose;other_installment_plans;employment_duration;foreign_worker;installment_rate;personal_status_sex;age;other_debtors,0.9849473000504076,0.009629599982872605,SoftVote,0.715,0.5540540540540541,0.6307692307692307,0.7555555555555555,0.5899280575539568,0.6931623931623931,0.37477878869960135,0.7748148148148148,0.6447706072163755,0.6903486051128057,0.43133903133903134,102,33,24,41,28.5,40.5,76.5,136.5
German Credit,R2_F3,2,3,FrozenChi2Top75,Balanced,15,savings;status;housing;credit_history;duration;amount;property;purpose;other_installment_plans;employment_duration;foreign_worker;installment_rate;personal_status_sex;age;other_debtors,0.9849473000504076,0.009629599982872605,Stack,0.68,0.5052631578947369,0.7384615384615385,0.6518518518518519,0.6,0.6951566951566952,0.36608384235228786,0.7753846153846153,0.6453885769401098,0.6938065446271903,0.43133903133903134,88,47,17,48,32.0,40.5,66.0,108.5
German Credit,R2_F4,2,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0330105000175536,0.008854900021106005,SoftVote,0.77,0.6363636363636364,0.4827586206896552,0.8873239436619719,0.5490196078431373,0.6850412821758135,0.4053854492847596,0.8144730451675571,0.6205196571707686,0.654494677707282,0.5505099562894609,126,16,30,28,23.0,38.0,83.0,158.0
German Credit,R2_F4,2,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0330105000175536,0.008854900021106005,Stack,0.765,0.6410256410256411,0.43103448275862066,0.9014084507042254,0.5154639175257731,0.666221466731423,0.3807413393398277,0.8119232637202525,0.6151704751999013,0.6233282644831256,0.5529383195726081,128,14,33,25,23.5,40.0,89.5,172.0
German Credit,R2_F4,2,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0499668000265956,0.010645700036548078,SoftVote,0.795,0.639344262295082,0.6724137931034483,0.8450704225352113,0.6554621848739496,0.7587421078193297,0.5100150111511201,0.8156872268091307,0.6361135038301359,0.7538149695093851,0.5395823215152987,120,22,19,39,20.5,30.0,58.5,106.0
German Credit,R2_F4,2,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0499668000265956,0.010645700036548078,Stack,0.73,0.5238095238095238,0.7586206896551724,0.7183098591549296,0.6197183098591549,0.738465274405051,0.4384748341528315,0.8179941719281205,0.6381024522884965,0.7381901657013743,0.5543953375424964,102,40,14,44,27.0,34.0,55.0,90.0
German Credit,R2_F4,2,4,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;credit_history;amount;housing;employment_duration;property;foreign_worker;installment_rate;purpose;age;personal_status_sex;other_debtors,0.9999725000234321,0.007951500010676682,SoftVote,0.775,0.6585365853658537,0.46551724137931033,0.9014084507042254,0.5454545454545454,0.6834628460417679,0.41242577627396304,0.8058523555123848,0.5905833503411662,0.6477817343271027,0.5276833414278777,128,14,31,27,22.5,38.0,84.5,162.0
German Credit,R2_F4,2,4,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;credit_history;amount;housing;employment_duration;property;foreign_worker;installment_rate;purpose;age;personal_status_sex;other_debtors,0.9999725000234321,0.007951500010676682,Stack,0.775,0.6857142857142857,0.41379310344827586,0.9225352112676056,0.5161290322580645,0.6681641573579408,0.40164799728766654,0.8065808644973288,0.5888649526706583,0.6178500692811593,0.5206410879067509,131,11,34,24,22.5,39.5,90.5,175.5
German Credit,R2_F4,2,4,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;credit_history;amount;housing;employment_duration;property;foreign_worker;installment_rate;purpose;age;personal_status_sex;other_debtors,0.9883940000436269,0.010267900011967868,SoftVote,0.765,0.5846153846153846,0.6551724137931034,0.8098591549295775,0.6178861788617886,0.7325157843613405,0.45052307784442325,0.8050024283632831,0.6002570521063835,0.7284211538441578,0.5216124332200096,115,27,20,38,23.5,33.5,63.5,113.5
German Credit,R2_F4,2,4,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;credit_history;amount;housing;employment_duration;property;foreign_worker;installment_rate;purpose;age;personal_status_sex;other_debtors,0.9883940000436269,0.010267900011967868,Stack,0.735,0.5308641975308642,0.7413793103448276,0.7323943661971831,0.6187050359712231,0.7368868382710054,0.4379384792593948,0.8065808644973288,0.601623062216139,0.7368731438393618,0.5216124332200096,104,38,15,43,26.5,34.0,56.5,94.0
German Credit,R2_F5,2,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.045194500067737,0.009191800025291741,SoftVote,0.725,0.6511627906976745,0.4117647058823529,0.8863636363636364,0.5045045045045045,0.6490641711229946,0.3437641892091006,0.7875445632798573,0.6624526401356271,0.6041301697747643,0.42557932263814624,117,15,40,28,27.5,47.5,107.5,207.5
German Credit,R2_F5,2,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.045194500067737,0.009191800025291741,Stack,0.72,0.6363636363636364,0.4117647058823529,0.8787878787878788,0.5,0.6452762923351159,0.3322595921860574,0.785427807486631,0.6594099824459642,0.6015428766447722,0.42468805704099827,116,16,40,28,28.0,48.0,108.0,208.0
German Credit,R2_F5,2,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0365509999683127,0.009665800025686622,SoftVote,0.735,0.6229508196721312,0.5588235294117647,0.8257575757575758,0.5891472868217055,0.6922905525846703,0.39569179732723303,0.7839795008912656,0.6549068331291753,0.6793031450857203,0.427807486631016,109,23,30,38,26.5,41.5,86.5,161.5
German Credit,R2_F5,2,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0365509999683127,0.009665800025686622,Stack,0.71,0.5641025641025641,0.6470588235294118,0.7424242424242424,0.6027397260273972,0.6947415329768272,0.3782707716003419,0.7833110516934046,0.6495420639540145,0.6931032800836721,0.4273618538324421,98,34,24,44,29.0,41.0,77.0,137.0
German Credit,R2_F5,2,5,FrozenChi2Top75,Unweighted,15,status;housing;duration;credit_history;savings;amount;employment_duration;personal_status_sex;purpose;property;other_installment_plans;foreign_worker;other_debtors;age;installment_rate,0.9878527000546455,0.009211699943989515,SoftVote,0.73,0.6590909090909091,0.4264705882352941,0.8863636363636364,0.5178571428571429,0.6564171122994652,0.35773962226167527,0.7847593582887701,0.6567680644898963,0.6148235693191781,0.4202317290552584,117,15,39,29,27.0,46.5,105.0,202.5
German Credit,R2_F5,2,5,FrozenChi2Top75,Unweighted,15,status;housing;duration;credit_history;savings;amount;employment_duration;personal_status_sex;purpose;property;other_installment_plans;foreign_worker;other_debtors;age;installment_rate,0.9878527000546455,0.009211699943989515,Stack,0.725,0.6511627906976745,0.4117647058823529,0.8863636363636364,0.5045045045045045,0.6490641711229946,0.3437641892091006,0.7829768270944741,0.6541973265054046,0.6041301697747643,0.427807486631016,117,15,40,28,27.5,47.5,107.5,207.5
German Credit,R2_F5,2,5,FrozenChi2Top75,Balanced,15,status;housing;duration;credit_history;savings;amount;employment_duration;personal_status_sex;purpose;property;other_installment_plans;foreign_worker;other_debtors;age;installment_rate,0.9971679999725893,0.00960079999640584,SoftVote,0.755,0.6557377049180327,0.5882352941176471,0.8409090909090909,0.6201550387596899,0.714572192513369,0.441542527029114,0.7846479500891266,0.6588813138194846,0.7033152965897389,0.429144385026738,111,21,28,40,24.5,38.5,80.5,150.5
German Credit,R2_F5,2,5,FrozenChi2Top75,Balanced,15,status;housing;duration;credit_history;savings;amount;employment_duration;personal_status_sex;purpose;property;other_installment_plans;foreign_worker;other_debtors;age;installment_rate,0.9971679999725893,0.00960079999640584,Stack,0.7,0.5512820512820513,0.6323529411764706,0.7348484848484849,0.589041095890411,0.6836007130124777,0.35663056727537956,0.7873217468805704,0.6627496695565397,0.6816770501586601,0.4367201426024956,97,35,25,43,30.0,42.5,80.0,142.5
German Credit,R3_F1,3,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0332006000098772,0.009654499997850507,SoftVote,0.81,0.7,0.5185185185185185,0.9178082191780822,0.5957446808510638,0.7181633688483003,0.4842784545196316,0.8191273465246068,0.6509198970094385,0.689855461739877,0.49264332825976664,134,12,26,28,19.0,32.0,71.0,136.0
German Credit,R3_F1,3,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0332006000098772,0.009654499997850507,Stack,0.82,0.7142857142857143,0.5555555555555556,0.9178082191780822,0.625,0.7366818873668188,0.5159589361230313,0.8182394723490615,0.6587680105822293,0.7140682426063594,0.4885844748858447,134,12,24,30,18.0,30.0,66.0,126.0
German Credit,R3_F1,3,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0205097999423742,0.009681699972134084,SoftVote,0.795,0.6101694915254238,0.6666666666666666,0.8424657534246576,0.6371681415929203,0.754566210045662,0.4956424535786527,0.8245814307458142,0.6768801611681966,0.7494290063884893,0.5091324200913242,123,23,18,36,20.5,29.5,56.5,101.5
German Credit,R3_F1,3,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0205097999423742,0.009681699972134084,Stack,0.715,0.4810126582278481,0.7037037037037037,0.7191780821917808,0.5714285714285714,0.7114408929477423,0.38404848557093946,0.8222983257229832,0.6759024404516696,0.711398819271499,0.5091324200913242,105,41,16,38,28.5,36.5,60.5,100.5
German Credit,R3_F1,3,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;other_installment_plans;duration;credit_history;amount;purpose;property;foreign_worker;personal_status_sex;installment_rate;age;employment_duration;other_debtors,0.9965432999888435,0.009152100014034659,SoftVote,0.795,0.6756756756756757,0.46296296296296297,0.9178082191780822,0.5494505494505495,0.6903855910705226,0.43535417722032155,0.8219178082191781,0.6286499186199631,0.6518521401226244,0.4982242516489092,134,12,29,25,20.5,35.0,78.5,151.0
German Credit,R3_F1,3,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;other_installment_plans;duration;credit_history;amount;purpose;property;foreign_worker;personal_status_sex;installment_rate;age;employment_duration;other_debtors,0.9965432999888435,0.009152100014034659,Stack,0.795,0.6857142857142857,0.4444444444444444,0.9246575342465754,0.5393258426966292,0.68455098934551,0.4312644768616442,0.8210299340436327,0.6291209411014983,0.6410607647560324,0.4982242516489092,135,11,30,24,20.5,35.5,80.5,155.5
German Credit,R3_F1,3,1,FrozenChi2Top75,Balanced,15,status;housing;savings;other_installment_plans;duration;credit_history;amount;purpose;property;foreign_worker;personal_status_sex;installment_rate;age;employment_duration;other_debtors,0.9867275000433438,0.00932079995982349,SoftVote,0.775,0.5692307692307692,0.6851851851851852,0.8082191780821918,0.6218487394957983,0.7467021816336885,0.46768423529575004,0.8263571790969051,0.653674826552567,0.7441638308897206,0.5078640284119735,118,28,17,37,22.5,31.0,56.5,99.0
German Credit,R3_F1,3,1,FrozenChi2Top75,Balanced,15,status;housing;savings;other_installment_plans;duration;credit_history;amount;purpose;property;foreign_worker;personal_status_sex;installment_rate;age;employment_duration;other_debtors,0.9867275000433438,0.00932079995982349,Stack,0.725,0.49382716049382713,0.7407407407407407,0.7191780821917808,0.5925925925925926,0.7299594114662608,0.41594748415015037,0.8267376966007103,0.6503820979521482,0.7298797882714968,0.5284119736174531,105,41,14,40,27.5,34.5,55.5,90.5
German Credit,R3_F2,3,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0298565999837592,0.009114600019529462,SoftVote,0.76,0.68,0.5151515151515151,0.8805970149253731,0.5862068965517241,0.6978742650384442,0.4297471900655251,0.8021257349615558,0.7020247731840275,0.6735286827423962,0.47942107643600185,118,16,32,34,24.0,40.0,88.0,168.0
German Credit,R3_F2,3,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0298565999837592,0.009114600019529462,Stack,0.76,0.6956521739130435,0.48484848484848486,0.8955223880597015,0.5714285714285714,0.6901854364540931,0.42500334081510516,0.8007688828584351,0.701500582689053,0.6589329806578536,0.47173224785165085,120,14,34,32,24.0,41.0,92.0,177.0
German Credit,R3_F2,3,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0655283998930827,0.010174399998504668,SoftVote,0.765,0.6507936507936508,0.6212121212121212,0.835820895522388,0.6356589147286822,0.7285165083672547,0.46263808744891793,0.8028041610131162,0.7058513435800429,0.7205706568136656,0.49592944369063774,112,22,25,41,23.5,36.0,73.5,136.0
German Credit,R3_F2,3,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0655283998930827,0.010174399998504668,Stack,0.75,0.6,0.7272727272727273,0.7611940298507462,0.6575342465753424,0.7442333785617368,0.4688390349635609,0.8023518769787427,0.7057608643472382,0.744040091710971,0.48846675712347354,102,32,18,48,25.0,34.0,61.0,106.0
German Credit,R3_F2,3,2,FrozenChi2Top75,Unweighted,15,status;housing;savings;duration;credit_history;other_installment_plans;employment_duration;telephone;amount;personal_status_sex;property;other_debtors;purpose;foreign_worker;number_credits,0.9898775999899954,0.009131299972068518,SoftVote,0.765,0.6938775510204082,0.5151515151515151,0.8880597014925373,0.591304347826087,0.7016056083220262,0.4408293058496567,0.7927408412483039,0.666356376815969,0.6763765968518447,0.495703301673451,119,15,32,34,23.5,39.5,87.5,167.5
German Credit,R3_F2,3,2,FrozenChi2Top75,Unweighted,15,status;housing;savings;duration;credit_history;other_installment_plans;employment_duration;telephone;amount;personal_status_sex;property;other_debtors;purpose;foreign_worker;number_credits,0.9898775999899954,0.009131299972068518,Stack,0.765,0.7021276595744681,0.5,0.8955223880597015,0.584070796460177,0.6977611940298507,0.4386324865668807,0.793306196291271,0.6664535304290631,0.6691496051182058,0.5031659882406152,120,14,33,33,23.5,40.0,89.5,172.0
German Credit,R3_F2,3,2,FrozenChi2Top75,Balanced,15,status;housing;savings;duration;credit_history;other_installment_plans;employment_duration;telephone;amount;personal_status_sex;property;other_debtors;purpose;foreign_worker;number_credits,0.9749181000515819,0.009307899978011847,SoftVote,0.755,0.6197183098591549,0.6666666666666666,0.7985074626865671,0.6423357664233577,0.7325870646766168,0.45710491484203986,0.7946630483943917,0.6546675701688515,0.7296151783356151,0.48869289914066033,107,27,22,44,24.5,35.5,68.5,123.5
German Credit,R3_F2,3,2,FrozenChi2Top75,Balanced,15,status;housing;savings;duration;credit_history;other_installment_plans;employment_duration;telephone;amount;personal_status_sex;property;other_debtors;purpose;foreign_worker;number_credits,0.9749181000515819,0.009307899978011847,Stack,0.75,0.5975609756097561,0.7424242424242424,0.753731343283582,0.6621621621621622,0.7480777928539122,0.47434499453566825,0.7945499773857982,0.6522064188630263,0.7480564293746295,0.4963817277250113,101,33,17,49,25.0,33.5,59.0,101.5
German Credit,R3_F3,3,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.037297699949704,0.009351499960757792,SoftVote,0.77,0.5348837209302325,0.46938775510204084,0.8675496688741722,0.5,0.6684687119881065,0.3527375635908228,0.7914583051763753,0.5647948975220485,0.6381357155906309,0.48803892417894307,131,20,26,23,23.0,36.0,75.0,140.0
German Credit,R3_F3,3,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.037297699949704,0.009351499960757792,Stack,0.76,0.5121951219512195,0.42857142857142855,0.8675496688741722,0.4666666666666667,0.6480605487228004,0.31547530825505854,0.7918637653736992,0.5619106734352618,0.6097597895450911,0.4819570212190837,131,20,28,21,24.0,38.0,80.0,150.0
